BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9577,48, ,B3,104-53 123RD   STREET                    ,            ,11419,2,0,2,2281,1200,1940,1,B3,420000,2011-05-09
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9579,72, ,B3,104-45 125TH STREET                      ,            ,11419,2,0,2,4000,1164,1925,1,B3,0,2011-11-06
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9581,20, ,B1,104-24 128TH STREET                      ,            ,11419,2,0,2,2975,2218,2007,1,B1,355000,2011-03-24
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9581,23, ,B1,104-32 128TH STREET                      ,            ,11419,2,0,2,2975,1890,2005,1,B1,375000,2011-04-01
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9583,36, ,B3,105-56 130 STREET                        ,            ,11419,2,0,2,2500,1536,1920,1,B3,510000,2011-04-28
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9583,53, ,B3,104-81 129TH   STREET                    ,            ,11419,2,0,2,2500,1280,1920,1,B3,0,2011-06-08
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9589,31, ,B2,103-27 135TH STREET                      ,            ,11419,2,0,2,3555,1754,2004,1,B2,295000,2011-04-26
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9590,25, ,B3,105-26 131ST STREET                      ,            ,11419,2,0,2,2500,1600,1920,1,B3,0,2011-05-02
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9591,11, ,B3,104-18 132ND STREET                      ,            ,11419,2,0,2,2500,1488,1920,1,B3,0,2011-12-08
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9591,105, ,B3,131-11 107TH AVENUE                      ,            ,11419,2,0,2,4000,2041,1920,1,B3,0,2011-04-22
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9592,103, ,B2,104-18 133RD   STREET                    ,            ,11419,2,0,2,2900,2148,1920,1,B2,0,2011-06-22
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9595,12, ,B3,105-30 VAN WYCK EXPRESSWAY               ,            ,11419,2,0,2,2500,1453,1920,1,B3,250000,2011-05-05
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9595,65, ,B1,105-27 135 STREET                        ,            ,11419,2,0,2,2505,1700,2006,1,B1,0,2011-08-17
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9596,39, ,B3,116-17 109TH   AVENUE                    ,            ,11420,2,0,2,1995,1328,1920,1,B3,0,2011-04-01
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9597,40, ,B3,117-15 109 AVENUE                        ,            ,11420,2,0,2,3800,1895,1920,1,B3,560000,2011-01-24
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9598,64, ,B2,107-33 118 STREET                        ,            ,11419,2,0,2,1905,2082,1925,1,B2,413400,2011-04-28
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9600,71, ,B2,107-17 120TH STREE                       ,            ,11419,2,0,2,2150,1936,1925,1,B2,471000,2011-09-15
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9601,5, ,B2,107-01 121 STREET                        ,            ,11419,2,0,2,2200,2970,1920,1,B2,400000,2011-12-23
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9602,6, ,B2,107-02 123RD   STREET                    ,            ,11419,2,0,2,2000,1938,1920,1,B2,230000,2011-11-14
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9602,7, ,B2,107-04 123RD STREET                      ,            ,11419,2,0,2,2342,1938,1920,1,B2,200000,2011-11-04
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9602,7, ,B2,107-04 123RD   STREET                    ,            ,11419,2,0,2,2342,1938,1920,1,B2,0,2011-02-07
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9602,9, ,B2,107-08 123RD   STREET                    ,            ,11419,2,0,2,2342,1938,1920,1,B2,0,2011-03-18
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9602,57, ,B3,107-39 122ND   STREET                    ,            ,11419,2,0,2,2125,2100,1920,1,B3,0,2011-09-24
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9605,3, ,B3,125-08 107TH AVENUE                      ,            ,11419,2,0,2,4000,1643,1920,1,B3,0,2011-04-15
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9607,30, ,B3,107-48 128TH   STREET                    ,            ,11419,2,0,2,2000,1264,1920,1,B3,0,2011-01-13
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9610,56, ,B3,107-45 130TH   STREET                    ,            ,11419,2,0,2,3030,1104,1925,1,B3,350000,2011-05-26
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9612,8, ,B3,132-18 107TH   AVENUE                    ,            ,11419,2,0,2,4000,2052,1920,1,B3,400000,2011-08-23
4,RICHMOND HILL            ,02  TWO FAMILY HOMES                        ,1,9613,62, ,B3,10743 133RD ST                           ,            ,11419,2,0,2,4000,1504,1920,1,B3,110000,2011-11-30
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9297,48, ,C0,90-03 107TH STREET                       ,            ,11418,3,0,3,4000,2821,1920,1,C0,340000,2011-08-22
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9302,12, ,C0,87-16 113 STREET                         ,            ,11418,3,0,3,4235,3298,1920,1,C0,25000,2011-07-15
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9302,14, ,C0,87-22 113TH   STREET                     ,            ,11418,3,0,3,6750,2072,1930,1,C0,373000,2011-09-27
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9314,68, ,C0,91-13 107TH STREET                       ,            ,11418,3,0,3,4000,3087,1901,1,C0,460000,2011-11-03
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9325,51, ,C0,91-29 115TH   STREET                     ,            ,11418,3,0,3,3069,1575,1920,1,C0,0,2011-02-19
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9334,13, ,C0,87-16 126TH STREET                       ,            ,11418,3,0,3,2000,1696,1920,1,C0,430000,2011-08-19
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9334,13, ,C0,87-16 126TH   STREET                     ,            ,11418,3,0,3,2000,1696,1920,1,C0,281000,2011-03-18
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9335,205, ,C0,88-02 129TH   STREET                     ,            ,11418,3,0,3,2000,2160,1920,1,C0,0,2011-08-12
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9335,205, ,C0,88-02 129TH   STREET                     ,            ,11418,3,0,3,2000,2160,1920,1,C0,0,2011-07-05
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9338,48, ,C0,88-02 132ND STREET                       ,            ,11418,3,0,3,2100,2928,1935,1,C0,0,2011-02-10
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9340,114, ,C0,87-16 133RD STREET                       ,            ,11418,3,0,3,4400,3922,1915,1,C0,125000,2011-03-16
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9342,67, ,C0,134-09 89TH AVENUE                       ,            ,11418,3,0,3,3600,2717,1915,1,C0,0,2011-11-22
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9342,69, ,C0,134-05 89TH   AVENUE                     ,            ,11418,3,0,3,3600,2973,1915,1,C0,360477,2011-12-14
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9345,23, ,C0,89-38 LEFFERTS BOULEVARD                 ,            ,11418,3,0,3,4650,2970,1910,1,C0,792072,2011-10-05
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9346,39, ,C0,89-33 LEFFERTS BOULEVARD                 ,            ,11418,3,0,3,4256,2395,1910,1,C0,10,2011-06-29
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9353,13, ,C0,89-18 127TH STREET                       ,            ,11418,3,0,3,2004,2290,2009,1,C0,10,2011-11-04
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9353,13, ,C0,89-18 127TH STREET                       ,            ,11418,3,0,3,2004,2290,2009,1,C0,10,2011-10-31
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9362,46, ,C0,89-42 134TH STREET                       ,            ,11418,3,0,3,3760,2998,1925,1,C0,529490,2011-07-19
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9379,14, ,C0,95-22 102ND   STREET                     ,            ,11416,3,0,3,5042,2320,1920,1,C0,545000,2011-08-18
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9383,10, ,C0,95-10 104 STREET                         ,            ,11416,3,0,3,2500,3175,2005,1,C0,507000,2011-06-27
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9396,46, ,C0,94-17 110TH   STREET                     ,            ,11419,3,0,3,2503,3060,2008,1,C0,690000,2011-10-28
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9396,46, ,C0,94-15 110TH   STREET                     ,            ,11419,3,0,3,2503,3060,2008,1,C0,725000,2011-05-10
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9396,47, ,C0,9415 110TH   STREET                      ,            ,11419,3,0,3,2503,3060,2008,1,C0,690000,2011-10-28
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9399,47, ,C0,94-23 113TH   STREET                     ,            ,11419,3,0,3,1748,2593,1965,1,C0,0,2011-04-11
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9405,5, ,C0,103-10 97TH   AVENUE                     ,            ,11416,3,0,3,1678,3864,2006,1,C0,525000,2011-07-06
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9407,40, ,C0,97-43 105TH   STREET                     ,            ,11416,3,0,3,3000,2324,1920,1,C0,0,2011-01-07
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9407,46, ,C0,97-31 105TH STREET                       ,            ,11416,3,0,3,2502,3060,2006,1,C0,550000,2011-08-24
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9413,45, ,C0,95-92 112TH   STREET                     ,            ,11419,3,0,3,2000,2920,1965,1,C0,571000,2011-08-24
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9413,145, ,C0,95-94 112TH   STREET                     ,            ,11419,3,0,3,2000,2920,1965,1,C0,591000,2011-05-23
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9417,6, ,C0,115-12 95 AVENUE                         ,            ,11419,3,0,3,2413,3139,1987,1,C0,0,2011-02-15
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9424,8, ,C0,106-18 101ST   AVENUE                    ,            ,11416,3,0,3,2050,4704,2001,1,C0,0,2011-06-25
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9444,24, ,C0,127-10 94TH AVENUE                       ,            ,11419,3,0,3,3977,4500,2004,1,C0,680000,2011-01-24
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9445,41, ,C0,129-19 95 AVENUE                         ,            ,11419,3,0,3,2500,2862,1920,1,C0,0,2011-09-24
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9454,1, ,C0,118-04 95TH   AVENUE                     ,            ,11419,3,0,3,2478,2892,2004,1,C0,0,2011-07-18
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9454,23, ,C0,118-17 97TH   AVENUE                     ,            ,11419,3,0,3,3260,3280,1970,1,C0,0,2011-01-18
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9454,38, ,C0,95-21 118TH   STREET                     ,            ,11419,3,0,3,1840,2640,1960,1,C0,10,2011-05-24
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9454,39, ,C0,95-19 118 STREET                         ,            ,11419,3,0,3,2576,2680,1960,1,C0,0,2011-12-27
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9482,1, ,C0,134-06 95TH AVE                          ,            ,11419,3,0,3,7306,3250,2005,1,C0,0,2011-01-07
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9484,14, ,C0,101-18 117TH   STREET                    ,            ,11419,3,0,3,2763,3076,1970,1,C0,10,2011-07-18
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9484,17, ,C0,101-22 117TH   STREET                    ,            ,11419,3,0,3,2763,3076,1970,1,C0,10,2011-07-18
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9489,35, ,C0,101-62 123RD STREET                      ,            ,11419,3,0,3,2415,3642,1965,1,C0,0,2011-09-25
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9489,35, ,C0,101-62 123RD STREET                      ,            ,11419,3,0,3,2415,3642,1965,1,C0,0,2011-09-21
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9493,16, ,C0,101-16 127TH STREET                      ,            ,11419,3,0,3,2500,3060,2006,1,C0,655000,2011-07-21
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9506,28, ,C0,103-54 103RD STREET                      ,            ,11417,3,0,3,2772,3210,2007,1,C0,740000,2011-11-17
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9506,129, ,C0,103-58 103RD STREET                      ,            ,11417,3,0,3,2772,3420,2007,1,C0,740000,2011-11-17
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9520,38, ,C0,103-25 115TH STREET                      ,            ,11419,3,0,3,2321,2520,1920,1,C0,0,2011-05-10
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9523,60, ,C0,104-19 102ND   STREET                    ,            ,11417,3,0,3,2410,2572,1980,1,C0,0,2011-06-09
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9563,8, ,C0,126-16 103RD AVENUE                      ,            ,11419,3,0,3,2340,3040,2005,1,C0,605000,2011-10-28
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9563,8, ,C0,126-16 103RD AVENUE                      ,            ,11419,3,0,3,2340,3040,2005,1,C0,382500,2011-06-21
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9571,34, ,C0,117-21 107 AVENUE                        ,            ,11419,3,0,3,2575,3512,1920,1,C0,0,2011-12-23
4,RICHMOND HILL            ,03  THREE FAMILY HOMES                      ,1,9572,57, ,C0,104-25 118 STREET                        ,            ,11419,3,0,3,3810,2736,1915,1,C0,0,2011-01-21
4,RICHMOND HILL            ,05  TAX CLASS 1 VACANT LAND                 ,1B,9301,73, ,V0,87-74 112TH STREET                       ,            ,11418,0,0,0,2500,0,0,1,V0,115000,2011-03-08
4,RICHMOND HILL            ,05  TAX CLASS 1 VACANT LAND                 ,1B,9498,68, ,V0,130TH   STREET                           ,            ,11419,0,0,0,2521,0,0,1,V0,0,2011-07-08
4,RICHMOND HILL            ,05  TAX CLASS 1 VACANT LAND                 ,1B,9507,53, ,V0,103RD   STREET                           ,            ,11417,0,0,0,2500,0,0,1,V0,0,2011-06-29
4,RICHMOND HILL            ,06  TAX CLASS 1 - OTHER                     ,1,9332,80, ,G0,87-11 123RD   STREET                     ,            ,11418,0,0,0,1800,0,0,1,G0,0,2011-08-05
4,RICHMOND HILL            ,06  TAX CLASS 1 - OTHER                     ,1,9375,50, ,G0,89-13 121ST   STREET                     ,            ,11418,0,0,0,2200,0,1901,1,G0,10,2011-06-29
4,RICHMOND HILL            ,07  RENTALS - WALKUP APARTMENTS             ,2A,9280,43, ,C3,86-43 126TH STREET                       ,            ,11418,4,0,4,2300,3164,1925,2,C3,0,2011-04-06
4,RICHMOND HILL            ,07  RENTALS - WALKUP APARTMENTS             ,2B,9297,76, ,C7,87-11 107TH STREET                       ,            ,11418,7,1,8,3000,5520,1930,2,C7,100,2011-08-19
4,RICHMOND HILL            ,07  RENTALS - WALKUP APARTMENTS             ,2A,9300,93, ,C3,87-20 111TH   STREET                     ,            ,11418,4,0,4,2500,3465,1930,2,C3,329550,2011-04-08
4,RICHMOND HILL            ,07  RENTALS - WALKUP APARTMENTS             ,2A,9333,55, ,C3,87-59 124TH STREET                       ,            ,11418,4,0,4,2500,2750,1930,2,C3,0,2011-01-22
4,RICHMOND HILL            ,07  RENTALS - WALKUP APARTMENTS             ,2A,9333,57, ,C3,87-55 124TH   STREET                     ,            ,11418,4,0,4,2500,2750,1910,2,C3,360000,2011-02-25
4,RICHMOND HILL            ,07  RENTALS - WALKUP APARTMENTS             ,2A,9415,53, ,C2,113-05 101ST AVENUE                      ,            ,11419,6,0,6,2042,4500,1930,2,C2,0,2011-08-15
4,RICHMOND HILL            ,07  RENTALS - WALKUP APARTMENTS             ,2A,9455,1, ,C2,95-05 LEFFERTS BOULEVARD                 ,            ,11419,5,0,5,2017,3120,1931,2,C2,650000,2011-10-05
